cost,distance
183.21544108328592,9.527841768963748
120.62539334441945,7.914038215833283
75.23425163953557,6.382339850861387
43.91701596863427,5.008531194890296
23.54868633171554,3.7584130760367156
11.004855693163519,2.5084130760367156
3.940883090152196,1.2584130760367154
0.7936768321867687,0.02445287861490021
0.000736919267236132,3.7267966490617256e-14
1.9440688148266616e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
1.945330992275015e-27,3.730349362740526e-14
